SheetID	CateName
20160101WDGCP00510000345	调味菜
20160101WDGCP00510000345	食用菌类
20160101WDGCP00510000346	收银（购物袋收入
20160101WDGCP00510000346	无芯纸
20160101WDGCP00510000347	苹果
20160101WDGCP00510000347	散装瓜子
20160101WDGCP00510000347	收银（购物袋收入
20160101WDGCP00510000349	叶菜
20160101WDGCP00510000349	无芯纸
20160101WDGCP00510000349	无芯纸
20160101WDGCP00510000350	其它贝类
20160101WDGCP00510000351	收银（购物袋收入
20160101WDGCP00510000352	散装瓜子
20160101WDGCP00510000352	收银（购物袋收入
20160101WDGCP00510000352	其它可食粉
20160101WDGCP00510000352	洗衣皂
20160101WDGCP00510000352	洗衣皂
20160101WDGCP00510000354	香辣味膨化
20160101WDGCP00510000356	包装火锅食品
20160101WDGCP00510000356	散装火锅食品
20160101WDGCP00510000356	收银（购物袋收入
20160101WDGCP00510000358	柑桔类
20160101WDGCP00510000360	桃
20160101WDGCP00510000361	散装豆类
20160101WDGCP00510000361	收银（购物袋收入
20160101WDGCP00510000361	山楂类包装
20160101WDGCP00510000362	收银（购物袋收入
20160101WDGCP00510000363	牛肉味面
20160101WDGCP00510000363	收银（购物袋收入
20160101WDGCP00510000366	叶菜
20160101WDGCP00510000366	其他水果
20160101WDGCP00510000366	柑桔类
20160101WDGCP00510000366	无芯纸
20160101WDGCP00510000366	无芯纸
20160101WDGCP00510000367	叶菜
20160101WDGCP00510000367	叶菜
20160101WDGCP00510000367	散装豆类
20160101WDGCP00210000509	无芯纸
20160101WDGCP00210000510	调味菜
20160101WDGCP00210000510	柑桔类
20160101WDGCP00210000510	硬糖
20160101WDGCP00210000510	橡皮糖
20160101WDGCP00210000511	散装饼干
20160101WDGCP00210000513	苹果
20160101WDGCP00210000514	苹果
20160101WDGCP00210000515	猪肉味面
20160101WDGCP00210000515	其他口味面
20160101WDGCP00210000518	其它蛋黄派
20160101WDGCP00210000518	方巾
20160101WDGCP00210000520	梨
20160101WDGCP00210000520	梨
20160101WDGCP00210000522	收银（购物袋收入
20160101WDGCP00210000523	梨
20160101WDGCP00210000523	散装瓜子
20160101WDGCP00210000523	柑桔类
20160101WDGCP00210000523	柑桔类
20160101WDGCP00210000523	柑桔类
20160101WDGCP00210000524	柑桔类
20160101WDGCP00210000525	豆类
20160101WDGCP00210000525	结球类
20160101WDGCP00210000526	梨
20160101WDGCP00210000528	柑桔类
20160101WDGCP00210000534	山楂类包装
20160101WDGCP00210000535	散装火锅食品
20160101WDGCP00210000535	收银（购物袋收入
20160101WDGCP00210000537	柑桔类
20160101WDGCP00210000539	散装瓜子
20160101WDGCP00210000540	柑桔类
20160101WDGCP00210000540	收银（购物袋收入
20160101WDGCP00210000540	煮成人面
20160101WDGCP00310000001	柑桔类
20160101WDGCP00310000003	沐浴乳
20160101WDGCP00310000003	沐浴乳
20160101WDGCP00310000009	柑桔类
20160101WDGCP00310000010	食用菌类
20160101WDGCP00310000013	散装豆类
20160101WDGCP00310000013	散装饼干
20160101WDGCP00310000014	葵瓜子类
20160101WDGCP00310000015	叶菜
20160101WDGCP00310000015	叶菜
20160101WDGCP00310000016	葵瓜子类
20160101WDGCP00310000020	苹果
20160101WDGCP00310000020	苹果
20160101WDGCP00310000020	苹果
20160101WDGCP00310000021	收银（购物袋收入
20160101WDGCP00310000021	儿童牙膏
20160101WDGCP00310000023	葵瓜子类
20160101WDGCP00310000025	结球类
20160101WDGCP00310000028	食用菌类
20160101WDGCP00310000029	调味菜
20160101WDGCP00310000029	散装瓜子
20160101WDGCP00310000029	收银（购物袋收入
20160101WDGCP00310000029	收银（购物袋收入
20160101WDGCP00310000029	食用菌类
20160101WDGCP00310000029	葵瓜子类
20160101WDGCP00310000031	牛肉味面
20160101WDGCP00310000031	散装瓜子
20160101WDGCP00310000031	食用菌类
20160101WDGCP00310000031	食用菌类
20160101WDGCP00310000032	散装瓜子
20160101WDGCP00310000034	叶菜
20160101WDGCP00310000034	结球类
20160101WDGCP00310000035	柑桔类
20160101WDGCP00310000036	散装火锅食品
20160101WDGCP00310000038	叶菜
20160101WDGCP00310000038	散装火锅食品
20160101WDGCP00310000039	收银（购物袋收入
20160101WDGCP00310000041	食用菌类
20160101WDGCP00310000042	熟食联营
20160101WDGCP00510000264	叶菜
20160101WDGCP00510000266	单根火腿肠
20160101WDGCP00510000266	单根火腿肠
20160101WDGCP00510000270	根茎菜
20160101WDGCP00510000270	其他水果
20160101WDGCP00510000270	油炸食品
20160101WDGCP00510000270	其它豆制品
20160101WDGCP00510000270	成人牙膏
20160101WDGCP00510000271	其它豆制品
20160101WDGCP00510000272	调味菜
20160101WDGCP00510000272	酱油
20160101WDGCP00510000272	油炸食品
20160101WDGCP00510000273	包装水饺类
20160101WDGCP00510000275	瓜类
20160101WDGCP00510000275	叶菜
20160101WDGCP00510000276	熟食联营
20160101WDGCP00510000276	包装水饺类
20160101WDGCP00510000276	油炸食品
20160101WDGCP00510000276	散装蛋黄派
20160101WDGCP00510000276	水产联营
20160101WDGCP00510000277	叶菜
20160101WDGCP00510000278	调味菜
20160101WDGCP00510000278	调味菜
20160101WDGCP00510000278	有机菜
20160101WDGCP00510000279	洗衣皂
20160101WDGCP00510000280	叶菜
20160101WDGCP00510000280	根茎菜
20160101WDGCP00510000280	包装火腿肠
20160101WDGCP00510000280	包装火腿肠
20160101WDGCP00510000282	一般性洗发水
20160101WDGCP00510000282	散装蛋黄派
20160101WDGCP00510000283	叶菜
20160101WDGCP00510000283	叶菜
20160101WDGCP00510000283	牙签/牙签瓶
20160101WDGCP00510000283	其它糖果
20160101WDGCP00510000283	陆地类电动玩具
20160101WDGCP00510000284	根茎菜
20160101WDGCP00510000284	叶菜
20160101WDGCP00510000286	叶菜
20160101WDGCP00510000286	加味汽水
20160101WDGCP00510000287	叶菜
20160101WDGCP00510000287	单根火腿肠
20160101WDGCP00510000287	其它豆制品
20160101WDGCP00510000287	包装火腿肠
20160101WDGCP00510000287	其它糖果
20160101WDGCP00510000289	微波炉保鲜膜
20160101WDGCP00510000290	椰子汁
20160101WDGCP00510000290	甜面包
20160101WDGCP00310000023	散装蛋糕
20160101WDGCP00310000027	根茎菜
20160101WDGCP00310000027	根茎菜
20160101WDGCP00310000029	结球类
20160101WDGCP00310000029	调味菜
20160101WDGCP00310000029	根茎菜
20160101WDGCP00310000029	结球类
20160101WDGCP00310000029	结球类
20160101WDGCP00310000030	豆制品干货
20160101WDGCP00310000030	散装滋补药材类
20160101WDGCP00310000030	散装植物海鲜
20160101WDGCP00310000030	其它可食粉
20160101WDGCP00310000031	根茎菜
20160101WDGCP00310000031	根茎菜
20160101WDGCP00310000031	根茎菜
20160101WDGCP00310000031	根茎菜
20160101WDGCP00310000031	根茎菜
20160101WDGCP00310000031	根茎菜
20160101WDGCP00310000032	结球类
20160101WDGCP00310000032	结球类
20160101WDGCP00310000032	其他水果
20160101WDGCP00310000032	散装滋补药材类
20160101WDGCP00310000032	散装花生类
20160101WDGCP00310000035	散装滋补药材类
20160101WDGCP00310000035	散装花生类
20160101WDGCP00310000036	结球类
20160101WDGCP00310000036	散装花生类
20160101WDGCP00310000037	盐类
20160101WDGCP00310000037	盐类
20160101WDGCP00310000037	鸡精类
20160101WDGCP00310000038	结球类
20160101WDGCP00310000038	结球类
20160101WDGCP00310000038	根茎菜
20160101WDGCP00510000292	散装蛋糕
20160101WDGCP00510000295	调味菜
20160101WDGCP00510000295	叶菜
20160101WDGCP00510000295	煮成人面
20160101WDGCP00510000295	水产联营
20160101WDGCP00510000296	叶菜
20160101WDGCP00510000296	叶菜
20160101WDGCP00510000296	其他水果
20160101WDGCP00510000298	调味菜
20160101WDGCP00510000298	散装蛋糕
20160101WDGCP00510000299	根茎菜
20160101WDGCP00510000299	根茎菜
20160101WDGCP00510000301	散装蛋糕
20160101WDGCP00510000302	梨
20160101WDGCP00510000303	手帕纸
20160101WDGCP00510000304	叶菜
20160101WDGCP00510000304	其它可食粉
20160101WDGCP00510000306	澳牛常温
20160101WDGCP00510000310	单根火腿肠
20160101WDGCP00510000310	包装火腿肠
20160101WDGCP00510000312	其它味果汁
20160101WDGCP00510000313	煮成人面
20160101WDGCP00510000314	红豆汤
20160101WDGCP00510000314	哈蜜瓜
20160101WDGCP00310000038	根茎菜
20160101WDGCP00310000038	结球类
20160101WDGCP00310000038	肉类联营
20160101WDGCP00310000039	根茎菜
20160101WDGCP00310000039	根茎菜
20160101WDGCP00310000044	根茎菜
20160101WDGCP00310000046	散装花生类
20160101WDGCP00310000046	组合软抽类
20160101WDGCP00310000046	组合软抽类
20160101WDGCP00310000049	根茎菜
20160101WDGCP00310000050	柑桔类
20160101WDGCP00310000050	综合型麦片
20160101WDGCP00310000052	结球类
20160101WDGCP00310000052	根茎菜
20160101WDGCP00310000052	根茎菜
20160101WDGCP00310000054	散装滋补药材类
20160101WDGCP00310000054	山楂类包装
20160101WDGCP00310000055	结球类
20160101WDGCP00310000056	结球类
20160101WDGCP00310000057	散装花生类
20160101WDGCP00310000058	结球类
20160101WDGCP00310000058	散装花生类
20160101WDGCP00310000058	水产联营
20160101WDGCP00310000060	根茎菜
20160101WDGCP00310000060	其它面类
20160101WDGCP00310000061	结球类
20160101WDGCP00310000061	水产联营
20160101WDGCP00310000061	肉类联营
20160101WDGCP00310000061	其它贝类
20160101WDGCP00310000063	根茎菜
20160101WDGCP00310000063	其它豆
20160101WDGCP00310000063	其它豆
20160101WDGCP00310000063	花生油
20160101WDGCP00310000063	组合软抽类
20160101WDGCP00310000063	组合软抽类
20160101WDGCP00310000064	结球类
20160101WDGCP00310000064	结球类
20160101WDGCP00310000064	肉类联营
20160101WDGCP00310000064	散装花生类
20160101WDGCP00310000064	水产联营
20160101WDGCP00310000064	生抽
20160101WDGCP00310000065	散装滋补药材类
20160101WDGCP00310000065	散装花生类
20160101WDGCP00310000066	叶菜
20160101WDGCP00310000066	盒装蛋
20160101WDGCP00310000067	根茎菜
20160101WDGCP00310000068	肉类联营
20160101WDGCP00310000069	散装滋补药材类
20160101WDGCP00310000070	根茎菜
20160101WDGCP00310000073	根茎菜
20160101WDGCP00310000073	根茎菜
20160101WDGCP00310000074	其它豆
20160101WDGCP00310000074	散装滋补药材类
20160101WDGCP00310000074	其它可食粉
20160101WDGCP00310000076	根茎菜
20160101WDGCP00310000076	根茎菜
20160101WDGCP00310000076	根茎菜
20160101WDGCP00310000076	散装滋补药材类
20160101WDGCP00310000077	散装滋补药材类
20160101WDGCP00310000079	柑桔类
20160101WDGCP00310000080	结球类
20160101WDGCP00310000080	根茎菜
20160101WDGCP00310000084	结球类
20160101WDGCP00310000084	根茎菜
20160101WDGCP00310000084	根茎菜
20160101WDGCP00310000084	散装滋补药材类
20160101WDGCP00510000255	水产联营
20160101WDGCP00510000258	散装滋补药材类
20160101WDGCP00510000259	布拖鞋类
20160101WDGCP00510000259	布拖鞋类
20160101WDGCP00510000266	奶味果汁
20160101WDGCP00510000266	奶味果汁
20160101WDGCP00510000266	水果味膨化
20160101WDGCP00510000266	原味装膨化
20160101WDGCP00510000266	甜面包
20160101WDGCP00510000268	杯装口香糖
20160101WDGCP00510000270	水发菜
20160101WDGCP00510000271	调味菜
20160101WDGCP00510000272	包装包子类
20160101WDGCP00510000274	其他水果
20160101WDGCP00510000276	其他水果
20160101WDGCP00510000276	橡皮糖
20160101WDGCP00510000280	调味菜
20160101WDGCP00510000281	鸡蛋类
20160101WDGCP00510000282	散装豆类
20160101WDGCP00510000285	枣类包装
20160101WDGCP00510000287	鸡精类
20160101WDGCP00510000292	通用卫生巾类
20160101WDGCP00510000292	通用卫生巾类
20160101WDGCP00510000292	鸡精类
20160101WDGCP00510000292	洗衣粉
20160101WDGCP00510000294	综合口味袋装饼干
20160101WDGCP00510000297	散装蛋糕
20160101WDGCP00510000298	其他口味威化
20160101WDGCP00510000301	包装蚕豆
20160101WDGCP00510000302	鸡蛋类
20160101WDGCP00510000302	散装滋补药材类
20160101WDGCP00510000308	葡萄味果汁
20160101WDGCP00510000312	绿茶
20160101WDGCP00510000312	其它瓜子类
20160101WDGCP00310000087	结球类
20160101WDGCP00310000087	结球类
20160101WDGCP00310000087	柑桔类
20160101WDGCP00310000087	食用菌类
20160101WDGCP00310000087	食用菌类
20160101WDGCP00310000088	鸭蛋类
20160101WDGCP00510000314	收银（购物袋收入
20160101WDGCP00510000323	鸡蛋类
20160101WDGCP00510000330	洗衣粉
20160101WDGCP00510000333	酱油
20160101WDGCP00510000333	鸡精类
20160101WDGCP00510000334	散装膨化
20160101WDGCP00510000337	牛肉味面
20160101WDGCP00510000337	牛肉味面
20160101WDGCP00510000339	收银（购物袋收入
20160101WDGCP00510000342	散装丁优米
20160101WDGCP00510000343	散装丁优米
20160101WDGCP00510000344	散装丁优米
20160101WDGCP00510000347	成人牙膏
20160101WDGCP00510000350	煮粉丝
20160101WDGCP00510000352	调味菜
20160101WDGCP00510000356	杯装口香糖
20160101WDGCP00510000356	文具套装
20160101WDGCP00510000356	文具套装
20160101WDGCP00510000359	口香糖
20160101WDGCP00510000359	收银（购物袋收入
20160101WDGCP00510000361	散装丁优米
20160101WDGCP00510000363	通用卫生巾类
20160101WDGCP00510000367	鸡蛋类
20160101WDGCP00510000367	其它豆制品
20160101WDGCP00510000368	其它米制品
20160101WDGCP00510000368	其它蛋黄派
20160101WDGCP00510000370	散装硬糖
20160101WDGCP00510000371	调味菜
20160101WDGCP00510000372	蔬菜联营
20160101WDGCP00510000376	奶味果汁
20160101WDGCP00510000376	无芯纸
20160101WDGCP00510000379	综合口味袋装饼干
20160101WDGCP00510000382	收银（购物袋收入
20160101WDGCP00510000382	蔬菜联营
20160101WDGCP00510000383	散装蛋糕
20160101WDGCP00510000386	其它常温牛奶
20160101WDGCP00510000388	口香糖
20160101WDGCP00510000388	口香糖
20160101WDGCP00210000539	散装糯米
20160101WDGCP00210000540	糖
20160101WDGCP00310000001	根茎菜
20160101WDGCP00310000001	根茎菜
20160101WDGCP00310000002	苹果
20160101WDGCP00310000003	保鲜袋
20160101WDGCP00310000006	根茎菜
20160101WDGCP00310000007	巧克力蛋黄派
20160101WDGCP00310000007	巧克力蛋黄派
20160101WDGCP00310000008	根茎菜
20160101WDGCP00310000008	叶菜
20160101WDGCP00310000009	苹果
20160101WDGCP00310000010	根茎菜
20160101WDGCP00310000010	其他水果
20160101WDGCP00310000015	根茎菜
20160101WDGCP00310000015	其它豆制品
20160101WDGCP00310000015	其它豆制品
20160101WDGCP00310000016	苹果
20160101WDGCP00310000017	柑桔类
20160101WDGCP00310000019	柑桔类
20160101WDGCP00310000019	柑桔类
20160101WDGCP00310000020	其他水果
20160101WDGCP00310000020	其他水果
20160101WDGCP00310000020	其他水果
20160101WDGCP00310000022	根茎菜
20160101WDGCP00310000026	根茎菜
20160101WDGCP00310000026	根茎菜
20160101WDGCP00310000026	其它豆制品
20160101WDGCP00310000027	根茎菜
20160101WDGCP00310000029	叶菜
20160101WDGCP00310000029	根茎菜
20160101WDGCP00310000029	调味菜
20160101WDGCP00310000029	调味菜
20160101WDGCP00310000029	调味菜
20160101WDGCP00310000030	面粉
20160101WDGCP00310000030	散装滋补药材类
20160101WDGCP00310000031	根茎菜
20160101WDGCP00310000031	柑桔类
20160101WDGCP00310000033	叶菜
20160101WDGCP00310000035	根茎菜
20160101WDGCP00310000038	叶菜
20160101WDGCP00310000038	叶菜
20160101WDGCP00310000088	散装花生类
20160101WDGCP00310000090	其他水果
20160101WDGCP00310000090	口香糖
20160101WDGCP00310000092	根茎菜
20160101WDGCP00310000092	结球类
20160101WDGCP00310000092	肉类联营
20160101WDGCP00310000093	散装滋补药材类
20160101WDGCP00310000093	散装滋补药材类
20160101WDGCP00310000094	散装滋补药材类
20160101WDGCP00310000094	散装滋补药材类
20160101WDGCP00310000094	其它可食粉
20160101WDGCP00310000095	散装花生类
20160101WDGCP00310000096	根茎菜
20160101WDGCP00310000096	根茎菜
20160101WDGCP00310000097	组合软抽类
20160101WDGCP00310000098	结球类
20160101WDGCP00310000098	根茎菜
20160101WDGCP00310000098	散装花生类
20160101WDGCP00310000098	香辣味膨化
20160101WDGCP00310000099	结球类
20160101WDGCP00310000099	叶菜
20160101WDGCP00210000511	叶菜
20160101WDGCP00210000517	笋类酱菜
20160101WDGCP00210000518	散装普通大米
20160101WDGCP00210000523	调味菜
20160101WDGCP00210000524	甜面包
20160101WDGCP00210000524	有芯卷纸类
20160101WDGCP00210000525	豆类
20160101WDGCP00210000525	食用菌类
20160101WDGCP00210000527	散装普通大米
20160101WDGCP00210000529	散装普通大米
20160101WDGCP00210000531	其它常温牛奶
20160101WDGCP00210000533	散装普通大米
20160101WDGCP00210000535	豆类
20160101WDGCP00210000535	食用菌类
20160101WDGCP00210000535	火锅底料
20160101WDGCP00210000538	袋装醪糟类
20160101WDGCP00210000539	食用菌类
20160101WDGCP00210000540	根茎菜
20160101WDGCP00210000540	煮混合口味煮面
20160101WDGCP00310000001	豆类
20160101WDGCP00310000003	面粉
20160101WDGCP00310000004	根茎菜
20160101WDGCP00310000006	根茎菜
20160101WDGCP00310000009	根茎菜
20160101WDGCP00310000009	豆类
20160101WDGCP00310000013	根茎菜
20160101WDGCP00310000013	根茎菜
20160101WDGCP00310000013	根茎菜
20160101WDGCP00310000018	食用菌类
20160101WDGCP00310000020	根茎菜
20160101WDGCP00310000021	食用菌类
20160101WDGCP00310000021	单根火腿肠
20160101WDGCP00310000021	单根火腿肠
20160101WDGCP00310000021	盒装咖啡
20160101WDGCP00310000022	豆类
20160101WDGCP00310000025	豆类
20160101WDGCP00310000026	根茎菜
20160101WDGCP00310000029	根茎菜
20160101WDGCP00310000029	根茎菜
20160101WDGCP00310000031	根茎菜
20160101WDGCP00310000037	火锅底料
20160101WDGCP00310000037	火锅底料
20160101WDGCP00310000038	调味菜
20160101WDGCP00310000038	甜面包
20160101WDGCP00310000038	蒙牛常温
20160101WDGCP00310000038	蒙牛常温
20160101WDGCP00310000046	根茎菜
20160101WDGCP00310000046	老酒类
20160101WDGCP00310000052	肉类联营
20160101WDGCP00310000038	甜面包
20160101WDGCP00310000039	根茎菜
20160101WDGCP00310000039	柑桔类
20160101WDGCP00310000041	根茎菜
20160101WDGCP00310000042	叶菜
20160101WDGCP00310000043	根茎菜
20160101WDGCP00310000046	根茎菜
20160101WDGCP00310000046	柑桔类
20160101WDGCP00310000047	根茎菜
20160101WDGCP00310000050	苹果
20160101WDGCP00310000055	调味菜
20160101WDGCP00310000056	根茎菜
20160101WDGCP00310000056	面粉
20160101WDGCP00310000058	根茎菜
20160101WDGCP00310000058	柑桔类
20160101WDGCP00310000059	根茎菜
20160101WDGCP00310000059	其他水果
20160101WDGCP00310000060	其它豆制品
20160101WDGCP00310000061	根茎菜
20160101WDGCP00310000061	蔬菜联营
20160101WDGCP00310000062	其它豆制品
20160101WDGCP00310000063	根茎菜
20160101WDGCP00310000063	柑桔类
20160101WDGCP00310000063	面粉
20160101WDGCP00310000063	面粉
20160101WDGCP00310000064	根茎菜
20160101WDGCP00310000064	根茎菜
20160101WDGCP00310000064	苹果
20160101WDGCP00310000064	其它豆制品
20160101WDGCP00310000064	其它面类
20160101WDGCP00310000066	散装滋补药材类
20160101WDGCP00310000067	肉类联营
20160101WDGCP00310000069	肉类联营
20160101WDGCP00310000070	其它可食粉
20160101WDGCP00310000073	柑桔类
20160101WDGCP00310000074	根茎菜
20160101WDGCP00310000074	散装滋补药材类
20160101WDGCP00310000074	散装糯米
20160101WDGCP00310000076	根茎菜
20160101WDGCP00310000076	根茎菜
20160101WDGCP00310000076	黄豆
20160101WDGCP00310000076	黄豆
20160101WDGCP00310000079	肉类联营
20160101WDGCP00310000080	根茎菜
20160101WDGCP00310000083	根茎菜
20160101WDGCP00310000083	面粉
20160101WDGCP00310000084	散装滋补药材类
20160101WDGCP00310000085	根茎菜
20160101WDGCP00310000086	根茎菜
20160101WDGCP00310000086	散装滋补药材类
20160101WDGCP00310000087	味精类
20160101WDGCP00310000088	其它豆制品
20160101WDGCP00310000091	根茎菜
20160101WDGCP00310000091	面粉
20160101WDGCP00310000092	根茎菜
20160101WDGCP00310000092	散装蛋糕
20160101WDGCP00310000093	散装滋补药材类
20160101WDGCP00310000099	组合软抽类
20160101WDGCP00310000102	散装滋补药材类
20160101WDGCP00310000102	其他口味膨化
20160101WDGCP00310000103	根茎菜
20160101WDGCP00310000103	根茎菜
20160101WDGCP00310000105	散装滋补药材类
20160101WDGCP00310000105	散装花生类
20160101WDGCP00310000106	豆类
20160101WDGCP00310000106	肉类联营
20160101WDGCP00310000106	散装花生类
20160101WDGCP00310000108	豆类
20160101WDGCP00310000109	散装花生类
20160101WDGCP00310000110	结球类
20160101WDGCP00310000110	结球类
20160101WDGCP00310000110	其他水果
20160101WDGCP00310000110	散装滋补药材类
20160101WDGCP00310000111	结球类
20160101WDGCP00310000113	无芯纸
20160101WDGCP00310000115	散装滋补药材类
20160101WDGCP00310000117	肉类联营
20160101WDGCP00310000118	调味菜
20160101WDGCP00310000118	水产联营
20160101WDGCP00310000119	根茎菜
20160101WDGCP00310000119	肉类联营
20160101WDGCP00310000119	散装花生类
20160101WDGCP00310000119	国产干红
20160101WDGCP00310000121	根茎菜
20160101WDGCP00310000121	根茎菜
20160101WDGCP00310000121	散装滋补药材类
20160101WDGCP00310000122	散装花生类
20160101WDGCP00310000123	根茎菜
20160101WDGCP00310000123	散装滋补药材类
20160101WDGCP00310000123	散装滋补药材类
20160101WDGCP00310000124	结球类
20160101WDGCP00310000124	散装滋补药材类
20160101WDGCP00310000124	散装滋补药材类
20160101WDGCP00310000128	手套
20160101WDGCP00310000128	手套
20160101WDGCP00310000128	肉类联营
20160101WDGCP00310000129	散装滋补药材类
20160101WDGCP00310000129	散装滋补药材类
20160101WDGCP00310000129	散装植物海鲜
20160101WDGCP00310000130	结球类
20160101WDGCP00310000132	其他水果
20160101WDGCP00310000133	其他水果
20160101WDGCP00310000133	其他水果
20160101WDGCP00310000135	根茎菜
20160101WDGCP00310000135	根茎菜
20160101WDGCP00310000135	散装花生类
20160101WDGCP00310000137	结球类
20160101WDGCP00310000137	叶菜
20160101WDGCP00310000043	叶菜
20160101WDGCP00310000045	收银（购物袋收入
20160101WDGCP00310000046	收银（购物袋收入
20160101WDGCP00310000048	叶菜
20160101WDGCP00310000048	叶菜
20160101WDGCP00310000048	叶菜
20160101WDGCP00310000049	食用菌类
20160101WDGCP00310000052	叶菜
20160101WDGCP00310000052	收银（购物袋收入
20160101WDGCP00310000052	水产联营
20160101WDGCP00310000053	散装火锅食品
20160101WDGCP00310000056	叶菜
20160101WDGCP00310000056	食用菌类
20160101WDGCP00310000057	苹果
20160101WDGCP00310000058	海鲜味面
20160101WDGCP00310000060	收银（购物袋收入
20160101WDGCP00310000060	其它贝类
20160101WDGCP00310000061	酸甜酱类
20160101WDGCP00310000061	水产联营
20160101WDGCP00310000062	食用菌类
20160101WDGCP00310000063	无芯纸
20160101WDGCP00310000064	散装瓜子
20160101WDGCP00310000064	收银（购物袋收入
20160101WDGCP00310000064	结球类
20160101WDGCP00310000065	收银（购物袋收入
20160101WDGCP00310000070	散装米粉类
20160101WDGCP00310000094	根茎菜
20160101WDGCP00310000096	面粉
20160101WDGCP00310000098	散装滋补药材类
20160101WDGCP00310000098	散装滋补药材类
20160101WDGCP00310000098	硬糖
20160101WDGCP00310000098	其它豆制品
20160101WDGCP00310000098	山楂散装
20160101WDGCP00310000101	苹果
20160101WDGCP00310000102	叶菜
20160101WDGCP00310000102	面粉
20160101WDGCP00310000103	根茎菜
20160101WDGCP00310000104	其他水果
20160101WDGCP00510000365	苹果
20160101WDGCP00510000365	包装汤圆
20160101WDGCP00510000366	其他水果
20160101WDGCP00510000366	其它豆制品
20160101WDGCP00510000367	糖
20160101WDGCP00510000367	糖
20160101WDGCP00510000367	其它豆制品
20160101WDGCP00510000368	硬糖
20160101WDGCP00510000370	老酒类
20160101WDGCP00510000371	冷藏牛奶
20160101WDGCP00510000375	散装蛋糕
20160101WDGCP00510000376	苹果
20160101WDGCP00510000376	梅类散装
20160101WDGCP00510000376	山楂散装
20160101WDGCP00510000376	洗衣粉
20160101WDGCP00510000376	盒装咖啡
20160101WDGCP00510000376	盒装咖啡
20160101WDGCP00510000376	方便面类
20160101WDGCP00510000376	方便面类
20160101WDGCP00510000379	调味菜
20160101WDGCP00510000379	苹果
20160101WDGCP00510000379	散装蛋糕
20160101WDGCP00510000382	豆奶粉
20160101WDGCP00510000383	味精类
20160101WDGCP00510000383	其它豆制品
20160101WDGCP00510000383	毛绒玩具
20160101WDGCP00510000387	包装火腿肠
20160101WDGCP00510000388	酱菜
20160101WDGCP00510000390	黑瓜子类
20160101WDGCP00510000390	梅类散装
20160101WDGCP00510000393	综合口味袋装饼干
20160101WDGCP00510000393	女用洗面乳
20160101WDGCP00510000393	其它糖果
20160101WDGCP00510000395	综合口味炖料
20160101WDGCP00510000400	综合口味袋装饼干
20160101WDGCP00510000400	香辣味膨化
20160101WDGCP00510000400	梅类包装
20160101WDGCP00510000400	梅类包装
20160101WDGCP00510000400	伊利常温
20160101WDGCP00510000400	果醋
20160101WDGCP00510000400	女式棉套类
20160101WDGCP00510000402	柑桔类
20160101WDGCP00510000403	散装蛋糕
20160101WDGCP00510000403	成人中性牙刷
20160101WDGCP00510000405	汤勺/汤匙
20160101WDGCP00510000303	夜用卫生巾类
20160101WDGCP00510000303	晾衣架
20160101WDGCP00510000303	晾衣架
20160101WDGCP00510000303	晾衣架
20160101WDGCP00510000305	豆类
20160101WDGCP00510000306	豆类
20160101WDGCP00510000306	大豆油
20160101WDGCP00510000310	根茎菜
20160101WDGCP00510000315	食用菌类
20160101WDGCP00510000324	根茎菜
20160101WDGCP00510000328	口香糖
20160101WDGCP00510000330	包装湿纸巾类
20160101WDGCP00510000333	根茎菜
20160101WDGCP00510000334	袋装醪糟类
20160101WDGCP00510000337	根茎菜
20160101WDGCP00510000337	豆类
20160101WDGCP00510000341	散装火锅食品
20160101WDGCP00510000341	其它冲饮茶
20160101WDGCP00510000342	辣椒酱类
20160101WDGCP00510000345	水产联营
20160101WDGCP00510000347	陈醋类
20160101WDGCP00510000350	山楂类包装
20160101WDGCP00510000354	其它散装蜜饯
20160101WDGCP00510000354	其它蜜饯
20160101WDGCP00510000357	电磁炉
20160101WDGCP00510000365	伊利常温
20160101WDGCP00510000366	通用卫生巾类
20160101WDGCP00510000367	豆类
20160101WDGCP00510000368	柚类
20160101WDGCP00510000370	豆类
20160101WDGCP00510000370	豆类
20160101WDGCP00510000371	调味菜
20160101WDGCP00510000373	豆类
20160101WDGCP00510000374	豆类
20160101WDGCP00510000374	沐浴乳
20160101WDGCP00510000375	煮蛋器
20160101WDGCP00510000377	大豆油
20160101WDGCP00510000377	大豆油
20160101WDGCP00510000379	大豆油
20160101WDGCP00510000380	梨
20160101WDGCP00510000380	成人牙膏
20160101WDGCP00510000380	大豆油
20160101WDGCP00510000380	大豆油
20160101WDGCP00510000382	豆类
20160101WDGCP00510000382	凉拌面类
20160101WDGCP00510000383	根茎菜
20160101WDGCP00510000383	豆类
20160101WDGCP00510000384	豆类
20160101WDGCP00510000384	纹胸类
20160101WDGCP00510000384	纹胸类
20160101WDGCP00310000072	熟食联营
20160101WDGCP00310000072	散装豆类
20160101WDGCP00310000074	柑桔类
20160101WDGCP00310000075	儿童睡袍类
20160101WDGCP00310000076	散装饼干
20160101WDGCP00310000080	叶菜
20160101WDGCP00310000080	柑桔类
20160101WDGCP00310000080	收银（购物袋收入
20160101WDGCP00310000083	食用菌类
20160101WDGCP00310000084	柑桔类
20160101WDGCP00310000085	叶菜
20160101WDGCP00310000085	收银（购物袋收入
20160101WDGCP00310000086	叶菜
20160101WDGCP00310000086	叶菜
