"Satation","Year","num_day","total_rain"
51709,1996,0,0
51709,1997,0,0
51709,1998,0,0
51709,1999,0,0
51709,2000,0,0
51709,2001,0,0
51709,2002,0,0
51709,2003,0,0
51709,2004,0,0
51709,2005,0,0
51709,2006,0,0
51709,2007,0,0
51709,2008,0,0
51709,2009,0,0
51709,2010,0,0
51709,2011,0,0
51709,2012,0,0
51709,2013,0,0
51709,2014,0,0
51709,2015,0,0
51709,2016,0,0
51709,2017,0,0
51709,2018,0,0
51711,1981,3,19.8
51711,1982,0,0
51711,1983,0,0
51711,1984,0,0
51711,1985,0,0
51711,1986,0,0
51711,1987,5,20.3
51711,1988,0,0
51711,1989,0,0
51711,1990,0,0
51711,1991,5,10.6
51711,1992,0,0
51711,1993,0,0
51711,1994,0,0
51711,1995,0,0
51711,1996,0,0
51711,1997,0,0
51711,1998,3,27.2
51711,1999,0,0
51711,2000,0,0
51711,2001,0,0
51711,2002,3,28
51711,2003,3,3.9
51711,2004,0,0
51711,2005,0,0
51711,2006,0,0
51711,2007,0,0
51711,2008,0,0
51711,2009,3,1.8
51711,2010,0,0
51711,2011,6,13
51711,2012,0,0
51711,2013,3,49.6
51711,2014,0,0
51711,2015,3,45.1
51711,2016,0,0
51711,2017,0,0
51711,2018,0,0
51716,1981,0,0
51716,1982,0,0
51716,1983,0,0
51716,1984,0,0
51716,1985,0,0
51716,1986,4,25.9
51716,1987,0,0
51716,1988,0,0
51716,1989,0,0
51716,1990,0,0
51716,1991,0,0
51716,1992,0,0
51716,1993,0,0
51716,1994,0,0
51716,1995,0,0
51716,1996,0,0
51716,1997,0,0
51716,1998,0,0
51716,1999,0,0
51716,2000,3,15.2
51716,2001,0,0
51716,2002,0,0
51716,2003,0,0
51716,2004,0,0
51716,2005,0,0
51716,2006,0,0
51716,2007,0,0
51716,2008,0,0
51716,2009,0,0
51716,2010,4,21.6
51716,2011,0,0
51716,2012,0,0
51716,2013,0,0
51716,2014,0,0
51716,2015,0,0
51716,2016,0,0
51716,2017,0,0
51716,2018,0,0
51720,1981,0,0
51720,1982,0,0
51720,1983,0,0
51720,1984,0,0
51720,1985,0,0
51720,1986,0,0
51720,1987,0,0
51720,1988,0,0
51720,1989,0,0
51720,1990,0,0
51720,1991,0,0
51720,1992,0,0
51720,1993,0,0
51720,1994,0,0
51720,1995,0,0
51720,1996,0,0
51720,1997,0,0
51720,1998,0,0
51720,1999,0,0
51720,2000,3,3.9
51720,2001,0,0
51720,2002,0,0
51720,2003,0,0
51720,2004,0,0
51720,2005,0,0
51720,2006,0,0
51720,2007,0,0
51720,2008,0,0
51720,2009,0,0
51720,2010,4,42.2
51720,2011,0,0
51720,2012,0,0
51720,2013,0,0
51720,2014,0,0
51720,2015,0,0
51720,2016,0,0
51720,2017,0,0
51720,2018,0,0
51730,1981,0,0
51730,1982,0,0
51730,1983,0,0
51730,1984,0,0
51730,1985,0,0
51730,1986,0,0
51730,1987,0,0
51730,1988,0,0
51730,1989,0,0
51730,1990,0,0
51730,1991,3,1
51730,1992,0,0
51730,1993,0,0
51730,1994,0,0
51730,1995,0,0
51730,1996,0,0
51730,1997,3,8.4
51730,1998,0,0
51730,1999,0,0
51730,2000,0,0
51730,2001,0,0
51730,2002,0,0
51730,2003,0,0
51730,2004,0,0
51730,2005,0,0
51730,2006,0,0
51730,2007,0,0
51730,2008,0,0
51730,2009,0,0
51730,2010,5,7.3
51730,2011,0,0
51730,2012,0,0
51730,2013,0,0
51730,2014,0,0
51730,2015,0,0
51730,2016,0,0
51730,2017,0,0
51730,2018,0,0
51765,1981,0,0
51765,1982,0,0
51765,1983,0,0
51765,1984,0,0
51765,1985,0,0
51765,1986,0,0
51765,1987,0,0
51765,1988,0,0
51765,1989,0,0
51765,1990,0,0
51765,1991,0,0
51765,1992,0,0
51765,1993,0,0
51765,1994,0,0
51765,1995,0,0
51765,1996,0,0
51765,1997,3,4.3
51765,1998,0,0
51765,1999,0,0
51765,2000,0,0
51765,2001,0,0
51765,2002,0,0
51765,2003,0,0
51765,2004,0,0
51765,2005,0,0
51765,2006,0,0
51765,2007,0,0
51765,2008,0,0
51765,2009,0,0
51765,2010,0,0
51765,2011,0,0
51765,2012,0,0
51765,2013,0,0
51765,2014,0,0
51765,2015,0,0
51765,2016,0,0
51765,2017,0,0
51765,2018,0,0
51777,1981,0,0
51777,1982,0,0
51777,1983,0,0
51777,1984,0,0
51777,1985,0,0
51777,1986,0,0
51777,1987,0,0
51777,1988,0,0
51777,1989,0,0
51777,1990,0,0
51777,1991,0,0
51777,1992,0,0
51777,1993,0,0
51777,1994,0,0
51777,1995,0,0
51777,1996,0,0
51777,1997,0,0
51777,1998,0,0
51777,1999,0,0
51777,2000,0,0
51777,2001,0,0
51777,2002,0,0
51777,2003,0,0
51777,2004,0,0
51777,2005,0,0
51777,2006,0,0
51777,2007,0,0
51777,2008,0,0
51777,2009,0,0
51777,2010,0,0
51777,2011,0,0
51777,2012,0,0
51777,2013,0,0
51777,2014,0,0
51777,2015,0,0
51777,2016,0,0
51777,2017,0,0
51777,2018,0,0
51804,1981,0,0
51804,1982,0,0
51804,1983,0,0
51804,1984,0,0
51804,1985,0,0
51804,1986,0,0
51804,1987,3,5
51804,1988,0,0
51804,1989,0,0
51804,1990,0,0
51804,1991,0,0
51804,1992,0,0
51804,1993,3,4.7
51804,1994,0,0
51804,1995,0,0
51804,1996,0,0
51804,1997,3,3.2
51804,1998,0,0
51804,1999,0,0
51804,2000,0,0
51804,2001,0,0
51804,2002,0,0
51804,2003,0,0
51804,2004,3,8.2
51804,2005,0,0
51804,2006,0,0
51804,2007,0,0
51804,2008,0,0
51804,2009,0,0
51804,2010,0,0
51804,2011,0,0
51804,2012,0,0
51804,2013,0,0
51804,2014,3,5.7
51804,2015,0,0
51804,2016,0,0
51804,2017,0,0
51804,2018,0,0
51810,1981,0,0
51810,1982,0,0
51810,1983,0,0
51810,1984,0,0
51810,1985,0,0
51810,1986,0,0
51810,1987,0,0
51810,1988,0,0
51810,1989,0,0
51810,1990,0,0
51810,1991,0,0
51810,1992,0,0
51810,1993,0,0
51810,1994,0,0
51810,1995,0,0
51810,1996,0,0
51810,1997,0,0
51810,1998,0,0
51810,1999,0,0
51810,2000,0,0
51810,2001,0,0
51810,2002,0,0
51810,2003,0,0
51810,2004,0,0
51810,2005,0,0
51810,2006,0,0
51810,2007,0,0
51810,2008,0,0
51810,2009,0,0
51810,2010,5,53.2
51810,2011,0,0
51810,2012,0,0
51810,2013,0,0
51810,2014,0,0
51810,2015,0,0
51810,2016,0,0
51810,2017,0,0
51810,2018,0,0
51811,1981,0,0
51811,1982,0,0
51811,1983,0,0
51811,1984,0,0
51811,1985,0,0
51811,1986,0,0
51811,1987,0,0
51811,1988,0,0
51811,1989,0,0
51811,1990,0,0
51811,1991,0,0
51811,1992,0,0
51811,1993,0,0
51811,1994,0,0
51811,1995,0,0
51811,1996,0,0
51811,1997,0,0
51811,1998,0,0
51811,1999,0,0
51811,2000,0,0
51811,2001,0,0
51811,2002,0,0
51811,2003,0,0
51811,2004,0,0
51811,2005,0,0
51811,2006,0,0
51811,2007,0,0
51811,2008,0,0
51811,2009,0,0
51811,2010,0,0
51811,2011,0,0
51811,2012,0,0
51811,2013,3,8
51811,2014,0,0
51811,2015,0,0
51811,2016,0,0
51811,2017,0,0
51811,2018,0,0
51818,1981,0,0
51818,1982,0,0
51818,1983,0,0
51818,1984,0,0
51818,1985,0,0
51818,1986,0,0
51818,1987,0,0
51818,1988,0,0
51818,1989,0,0
51818,1990,0,0
51818,1991,0,0
51818,1992,0,0
51818,1993,0,0
51818,1994,0,0
51818,1995,0,0
51818,1996,0,0
51818,1997,0,0
51818,1998,0,0
51818,1999,0,0
51818,2000,0,0
51818,2001,0,0
51818,2002,0,0
51818,2003,0,0
51818,2004,0,0
51818,2005,0,0
51818,2006,0,0
51818,2007,0,0
51818,2008,0,0
51818,2009,0,0
51818,2010,3,35.1
51818,2011,0,0
51818,2012,0,0
51818,2013,0,0
51818,2014,0,0
51818,2015,0,0
51818,2016,0,0
51818,2017,0,0
51818,2018,0,0
51828,1981,0,0
51828,1982,0,0
51828,1983,0,0
51828,1984,0,0
51828,1985,0,0
51828,1986,0,0
51828,1987,0,0
51828,1988,0,0
51828,1989,0,0
51828,1990,0,0
51828,1991,0,0
51828,1992,0,0
51828,1993,0,0
51828,1994,0,0
51828,1995,0,0
51828,1996,0,0
51828,1997,0,0
51828,1998,0,0
51828,1999,0,0
51828,2000,0,0
51828,2001,0,0
51828,2002,0,0
51828,2003,0,0
51828,2004,0,0
51828,2005,0,0
51828,2006,0,0
51828,2007,0,0
51828,2008,0,0
51828,2009,0,0
51828,2010,0,0
51828,2011,0,0
51828,2012,0,0
51828,2013,3,2
51828,2014,0,0
51828,2015,0,0
51828,2016,0,0
51828,2017,0,0
51828,2018,0,0
51839,1981,0,0
51839,1982,0,0
51839,1983,0,0
51839,1984,0,0
51839,1985,0,0
51839,1986,0,0
51839,1987,0,0
51839,1988,0,0
51839,1989,0,0
51839,1990,0,0
51839,1991,0,0
51839,1992,0,0
51839,1993,0,0
51839,1994,0,0
51839,1995,0,0
51839,1996,0,0
51839,1997,0,0
51839,1998,0,0
51839,1999,0,0
51839,2000,0,0
51839,2001,0,0
51839,2002,0,0
51839,2003,0,0
51839,2004,0,0
51839,2005,0,0
51839,2006,0,0
51839,2007,0,0
51839,2008,0,0
51839,2009,0,0
51839,2010,3,48.4
51839,2011,0,0
51839,2012,0,0
51839,2013,0,0
51839,2014,0,0
51839,2015,0,0
51839,2016,0,0
51839,2017,0,0
51839,2018,0,0
51855,1981,0,0
51855,1982,0,0
51855,1983,0,0
51855,1984,0,0
51855,1985,0,0
51855,1986,0,0
51855,1987,0,0
51855,1988,0,0
51855,1989,0,0
51855,1990,0,0
51855,1991,0,0
51855,1992,0,0
51855,1993,0,0
51855,1994,0,0
51855,1995,0,0
51855,1996,0,0
51855,1997,0,0
51855,1998,0,0
51855,1999,0,0
51855,2000,0,0
51855,2001,0,0
51855,2002,0,0
51855,2003,0,0
51855,2004,0,0
51855,2005,0,0
51855,2006,0,0
51855,2007,0,0
51855,2008,0,0
51855,2009,0,0
51855,2010,0,0
51855,2011,0,0
51855,2012,0,0
51855,2013,0,0
51855,2014,0,0
51855,2015,0,0
51855,2016,0,0
51855,2017,0,0
51855,2018,0,0
51931,1981,0,0
51931,1982,0,0
51931,1983,0,0
51931,1984,0,0
51931,1985,0,0
51931,1986,0,0
51931,1987,0,0
51931,1988,0,0
51931,1989,0,0
51931,1990,0,0
51931,1991,3,25
51931,1992,0,0
51931,1993,0,0
51931,1994,0,0
51931,1995,0,0
51931,1996,0,0
51931,1997,0,0
51931,1998,0,0
51931,1999,0,0
51931,2000,0,0
51931,2001,0,0
51931,2002,0,0
51931,2003,0,0
51931,2004,0,0
51931,2005,0,0
51931,2006,0,0
51931,2007,0,0
51931,2008,4,22
51931,2009,0,0
51931,2010,3,31.9
51931,2011,0,0
51931,2012,0,0
51931,2013,0,0
51931,2014,0,0
51931,2015,0,0
51931,2016,0,0
51931,2017,0,0
51931,2018,0,0
52101,1981,0,0
52101,1982,0,0
52101,1983,0,0
52101,1984,0,0
52101,1985,0,0
52101,1986,7,61.6
52101,1987,0,0
52101,1988,4,2.6
52101,1989,3,4
52101,1990,3,5.6
52101,1991,0,0
52101,1992,0,0
52101,1993,0,0
52101,1994,0,0
52101,1995,0,0
52101,1996,3,7.9
52101,1997,0,0
52101,1998,0,0
52101,1999,0,0
52101,2000,3,8
52101,2001,3,12.8
52101,2002,0,0
52101,2003,0,0
52101,2004,0,0
52101,2005,0,0
52101,2006,0,0
52101,2007,3,28.4
52101,2008,0,0
52101,2009,0,0
52101,2010,0,0
52101,2011,3,10.6
52101,2012,0,0
52101,2013,0,0
52101,2014,4,10.2
52101,2015,0,0
52101,2016,0,0
52101,2017,0,0
52101,2018,0,0
52112,1981,0,0
52112,1982,0,0
52112,1983,0,0
52112,1984,0,0
52112,1985,0,0
52112,1986,0,0
52112,1987,0,0
52112,1988,0,0
52112,1989,0,0
52112,1990,0,0
52112,1991,0,0
52112,1992,0,0
52112,1993,0,0
52112,1994,0,0
52112,1995,0,0
52112,1996,0,0
52112,1997,0,0
52112,1998,0,0
52112,1999,0,0
52112,2000,0,0
52112,2001,0,0
52112,2002,0,0
52112,2003,0,0
52112,2004,0,0
52112,2005,0,0
52112,2006,0,0
52112,2007,0,0
52112,2008,0,0
52112,2009,0,0
52112,2010,0,0
52112,2011,0,0
52112,2012,0,0
52112,2013,0,0
52112,2014,0,0
52112,2015,0,0
52112,2016,0,0
52112,2017,0,0
52112,2018,0,0
52118,1981,0,0
52118,1982,0,0
52118,1983,6,29
52118,1984,0,0
52118,1985,0,0
52118,1986,4,13.1
52118,1987,0,0
52118,1988,0,0
52118,1989,3,6.6
52118,1990,3,15.7
52118,1991,0,0
52118,1992,3,12.3
52118,1993,0,0
52118,1994,0,0
52118,1995,0,0
52118,1996,3,6.7
52118,1997,0,0
52118,1998,0,0
52118,1999,0,0
52118,2000,0,0
52118,2001,0,0
52118,2002,0,0
52118,2003,0,0
52118,2004,0,0
52118,2005,0,0
52118,2006,0,0
52118,2007,0,0
52118,2008,0,0
52118,2009,0,0
52118,2010,0,0
52118,2011,3,7.6
52118,2012,0,0
52118,2013,0,0
52118,2014,4,18.5
52118,2015,4,38.2
52118,2016,0,0
52118,2017,0,0
52118,2018,0,0
52203,1981,0,0
52203,1982,0,0
52203,1983,0,0
52203,1984,0,0
52203,1985,0,0
52203,1986,0,0
52203,1987,0,0
52203,1988,0,0
52203,1989,0,0
52203,1990,0,0
52203,1991,0,0
52203,1992,0,0
52203,1993,0,0
52203,1994,0,0
52203,1995,0,0
52203,1996,0,0
52203,1997,0,0
52203,1998,0,0
52203,1999,0,0
52203,2000,0,0
52203,2001,0,0
52203,2002,0,0
52203,2003,0,0
52203,2004,0,0
52203,2005,0,0
52203,2006,0,0
52203,2007,0,0
52203,2008,0,0
52203,2009,0,0
52203,2010,0,0
52203,2011,0,0
52203,2012,0,0
52203,2013,0,0
52203,2014,0,0
52203,2015,0,0
52203,2016,0,0
52203,2017,0,0
52203,2018,0,0
52313,1981,0,0
52313,1982,0,0
52313,1983,0,0
52313,1984,0,0
52313,1985,0,0
52313,1986,0,0
52313,1987,4,8
52313,1988,0,0
52313,1989,0,0
52313,1990,0,0
52313,1991,0,0
52313,1992,0,0
52313,1993,0,0
52313,1994,0,0
52313,1995,0,0
52313,1996,0,0
52313,1997,0,0
52313,1998,0,0
52313,1999,0,0
52313,2000,0,0
52313,2001,0,0
52313,2002,0,0
52313,2003,0,0
52313,2004,0,0
52313,2005,0,0
52313,2006,0,0
NA,NA,0,0
52313,2007,0,0
52313,2008,0,0
52313,2009,0,0
52313,2010,0,0
52313,2011,0,0
52313,2012,0,0
52313,2013,0,0
52313,2014,0,0
52313,2015,0,0
52313,2016,0,0
52313,2017,0,0
52313,2018,0,0
