Station     Year         1               2
51156	1994	619	627
51156	1995	619	627
51156	1996	622	629
51156	1997	531	610
51156	1998	621	629
51156	1999	617	626
51156	2000	613	622
51156	2001	612	620
51156	2002	620	628
51156	2003	619	627
51156	2004	614	621
51156	2005	615	622
51156	2006	617	625
51156	2007	615	623
51156	2008	607	615
51156	2009	614	624
51156	2010	620	629
51156	2011	613	621
51156	2012	611	619
51156	2013	612	622
51156	2014	617	624
51156	2015	613	622
51156	2016	613	621
51156	2017	614	621
51156	2018	616	624
51186	1981	615	622
51186	1982	615	622
51186	1983	628	708
51186	1984	626	705
51186	1985	626	704
51186	1986	623	702
51186	1987	628	707
51186	1988	627	707
51186	1989	618	627
51186	1990	617	625
51186	1991	618	626
51186	1992	618	627
51186	1993	628	707
51186	1994	618	626
51186	1995	620	628
51186	1996	621	629
51186	1997	601	611
51186	1998	620	628
51186	1999	617	625
51186	2000	612	621
51186	2001	616	623
51186	2002	616	625
51186	2003	620	628
51186	2004	614	622
51186	2005	616	623
51186	2006	622	630
51186	2007	611	620
51186	2008	608	616
51186	2009	612	623
51186	2010	626	705
51186	2011	613	621
51186	2012	611	619
51186	2013	616	625
51186	2014	616	624
51186	2015	613	622
51186	2016	612	619
51186	2017	614	620
51186	2018	613	621
51232	1981	519	527
51232	1982	520	526
51232	1983	518	528
51232	1984	527	602
51232	1985	526	602
51232	1986	525	601
51232	1987	527	602
51232	1988	530	606
51232	1989	524	531
51232	1990	522	529
51232	1991	521	528
51232	1992	522	530
51232	1993	527	603
51232	1994	524	531
51232	1995	519	527
51232	1996	527	604
51232	1997	507	516
51232	1998	529	604
51232	1999	522	529
51232	2000	517	522
51232	2001	518	525
51232	2002	526	601
51232	2003	528	603
51232	2004	520	527
51232	2005	520	526
51232	2006	521	528
51232	2007	516	524
51232	2008	515	521
51232	2009	516	524
51232	2010	530	606
51232	2011	521	529
51232	2012	515	523
51232	2013	512	520
51232	2014	520	528
51232	2015	516	523
51232	2016	516	524
51232	2017	523	529
51232	2018	519	528
51238	1981	527	603
51238	1982	527	605
51238	1983	529	607
51238	1984	603	611
51238	1985	605	613
51238	1986	602	610
51238	1987	602	611
51238	1988	606	613
51238	1989	531	607
51238	1990	530	606
51238	1991	529	605
51238	1992	530	606
51238	1993	604	611
51238	1994	531	608
51238	1995	527	604
51238	1996	605	611
51238	1997	516	524
51238	1998	604	611
51238	1999	529	605
51238	2000	522	530
51238	2001	525	531
51238	2002	531	607
51238	2003	603	609
51238	2004	525	601
51238	2005	526	603
51238	2006	527	603
51238	2007	524	531
51238	2008	521	529
51238	2009	525	602
51238	2010	604	611
51238	2011	527	603
51238	2012	521	529
51238	2013	520	529
51238	2014	527	603
51238	2015	522	530
51238	2016	524	601
51238	2017	527	603
51238	2018	523	602
51241	1981	609	617
51241	1982	611	620
51241	1983	613	622
51241	1984	617	625
51241	1985	615	622
51241	1986	618	626
51241	1987	619	630
51241	1988	618	625
51241	1989	613	623
51241	1990	611	618
51241	1991	608	616
51241	1992	614	623
51241	1993	620	629
51241	1994	613	620
51241	1995	609	618
51241	1996	618	625
51241	1997	528	604
51241	1998	617	624
51241	1999	611	621
51241	2000	602	611
51241	2001	604	613
51241	2002	614	622
51241	2003	615	622
51241	2004	607	616
51241	2005	607	614
51241	2006	608	615
51241	2007	604	613
51241	2008	530	606
51241	2009	609	618
51241	2010	615	621
51241	2011	607	615
51241	2012	601	609
51241	2013	602	610
51241	2014	609	616
51241	2015	604	612
51241	2016	604	611
51241	2017	606	615
51241	2018	607	614
51243	1981	518	525
51243	1982	520	526
51243	1983	517	527
51243	1984	527	602
51243	1985	526	602
51243	1986	523	531
51243	1987	527	602
51243	1988	531	607
51243	1989	522	528
51243	1990	521	528
51243	1991	521	528
51243	1992	522	528
51243	1993	528	604
51243	1994	524	531
51243	1995	519	527
51243	1996	526	603
51243	1997	506	515
51243	1998	529	604
51243	1999	523	530
51243	2000	517	523
51243	2001	518	525
51243	2002	526	531
51243	2003	527	603
51243	2004	518	525
51243	2005	518	525
51243	2006	522	529
51243	2007	517	525
51243	2008	514	520
51243	2009	516	524
51243	2010	531	606
51243	2011	522	530
51243	2012	515	523
51243	2013	514	523
51243	2014	519	527
51243	2015	516	523
51243	2016	516	525
51243	2017	522	528
51243	2018	514	523
51288	1981	620	628
51288	1982	622	629
51288	1983	707	716
51288	1984	704	714
51288	1985	702	710
51288	1986	630	709
51288	1987	706	714
51288	1988	704	713
51288	1989	626	706
51288	1990	625	704
51288	1991	624	703
51288	1992	626	703
51288	1993	705	715
51288	1994	627	706
51288	1995	629	705
51288	1996	629	708
51288	1997	610	618
51288	1998	627	706
51288	1999	624	703
51288	2000	620	628
51288	2001	620	628
51288	2002	627	705
51288	2003	628	708
51288	2004	621	629
51288	2005	620	630
51288	2006	628	705
51288	2007	621	629
51288	2008	615	625
51288	2009	622	702
51288	2010	701	709
51288	2011	620	628
51288	2012	618	626
51288	2013	623	702
51288	2014	623	701
51288	2015	620	628
51288	2016	620	630
51288	2017	620	628
51288	2018	618	626
51330	1981	616	624
51330	1982	615	624
51330	1983	621	629
51330	1984	623	630
51330	1985	620	629
51330	1986	622	701
51330	1987	623	702
51330	1988	622	701
51330	1989	621	630
51330	1990	617	624
51330	1991	615	624
51330	1992	622	630
51330	1993	624	702
51330	1994	619	627
51330	1995	616	624
51330	1996	624	702
51330	1997	602	612
51330	1998	622	629
51330	1999	619	627
51330	2000	610	619
51330	2001	610	618
51330	2002	622	630
51330	2003	620	629
51330	2004	616	623
51330	2005	611	619
51330	2006	614	622
51330	2007	612	621
51330	2008	606	614
51330	2009	614	623
51330	2010	618	626
51330	2011	612	621
51330	2012	608	617
51330	2013	609	619
51330	2014	616	624
51330	2015	609	619
51330	2016	609	616
51330	2017	614	621
51330	2018	612	621
51334	1981	520	529
51334	1982	522	529
51334	1983	521	530
51334	1984	529	604
51334	1985	529	606
51334	1986	527	603
51334	1987	528	605
51334	1988	601	608
51334	1989	526	602
51334	1990	524	601
51334	1991	523	531
51334	1992	524	601
51334	1993	530	606
51334	1994	527	603
51334	1995	522	530
51334	1996	529	607
51334	1997	510	519
51334	1998	531	606
51334	1999	524	601
51334	2000	519	525
51334	2001	520	527
51334	2002	527	602
51334	2003	529	604
51334	2004	521	528
51334	2005	520	527
51334	2006	522	529
51334	2007	517	525
51334	2008	516	522
51334	2009	517	525
51334	2010	530	606
51334	2011	522	530
51334	2012	515	523
51334	2013	514	522
51334	2014	521	528
51334	2015	518	525
51334	2016	517	526
51334	2017	522	528
51334	2018	517	525
51346	1981	519	527
51346	1982	521	527
51346	1983	519	529
51346	1984	529	604
51346	1985	528	605
51346	1986	525	601
51346	1987	529	605
51346	1988	531	607
51346	1989	525	601
51346	1990	523	531
51346	1991	522	529
51346	1992	523	531
51346	1993	529	605
51346	1994	525	601
51346	1995	520	529
51346	1996	528	606
51346	1997	509	518
51346	1998	601	607
51346	1999	524	531
51346	2000	518	524
51346	2001	518	526
51346	2002	527	602
51346	2003	528	604
51346	2004	520	528
51346	2005	519	526
51346	2006	522	528
51346	2007	518	526
51346	2008	516	522
51346	2009	518	526
51346	2010	601	608
51346	2011	523	530
51346	2012	516	524
51346	2013	515	523
51346	2014	521	529
51346	2015	517	525
51346	2016	519	527
51346	2017	524	530
51346	2018	517	526
51358	1981	521	530
51358	1982	524	531
51358	1983	525	602
51358	1984	531	607
51358	1985	531	608
51358	1986	527	603
51358	1987	530	607
51358	1988	603	610
51358	1989	527	603
51358	1990	527	603
51358	1991	526	602
51358	1992	526	603
51358	1993	531	607
51358	1994	528	604
51358	1995	524	601
51358	1996	531	608
51358	1997	513	522
51358	1998	601	608
51358	1999	526	602
51358	2000	520	527
51358	2001	519	527
51358	2002	528	603
51358	2003	530	605
51358	2004	521	529
51358	2005	520	528
51358	2006	524	530
51358	2007	519	527
51358	2008	517	523
51358	2009	520	529
51358	2010	602	609
51358	2011	524	531
51358	2012	517	525
51358	2013	516	524
51358	2014	522	529
51358	2015	519	526
51358	2016	521	529
51358	2017	524	531
51358	2018	518	526
51365	1981	523	601
51365	1982	526	603
51365	1983	529	607
51365	1984	602	609
51365	1985	601	609
51365	1986	529	606
51365	1987	531	607
51365	1988	603	611
51365	1989	527	603
51365	1990	528	603
51365	1991	527	603
51365	1992	527	604
51365	1993	602	609
51365	1994	529	605
51365	1995	526	602
51365	1996	601	608
51365	1997	515	523
51365	1998	601	608
51365	1999	527	603
51365	2000	521	528
51365	2001	520	528
51365	2002	529	603
51365	2003	531	606
51365	2004	522	529
51365	2005	521	528
51365	2006	526	601
51365	2007	520	528
51365	2008	520	526
51365	2009	520	529
51365	2010	603	610
51365	2011	526	602
51365	2012	519	527
51365	2013	519	527
51365	2014	525	531
51365	2015	519	526
51365	2016	520	528
51365	2017	525	601
51365	2018	517	526
51367	1981	521	530
51367	1982	523	530
51367	1983	525	603
51367	1984	601	608
51367	1985	601	609
51367	1986	527	603
51367	1987	531	608
51367	1988	604	612
51367	1989	528	604
51367	1990	528	604
51367	1991	527	603
51367	1992	526	603
51367	1993	602	609
51367	1994	529	605
51367	1995	525	602
51367	1996	601	609
51367	1997	514	522
51367	1998	602	608
51367	1999	527	603
51367	2000	521	527
51367	2001	519	527
51367	2002	529	603
51367	2003	531	606
51367	2004	522	529
51367	2005	521	529
51367	2006	525	531
51367	2007	521	529
51367	2008	519	525
51367	2009	518	528
51367	2010	602	609
51367	2011	523	530
51367	2012	516	524
51367	2013	516	524
51367	2014	524	530
51367	2015	518	526
51367	2016	520	528
51367	2017	524	531
51367	2018	516	525
51379	1981	529	605
51379	1982	530	607
51379	1983	605	612
51379	1984	606	615
51379	1985	608	615
51379	1986	604	613
51379	1987	607	616
51379	1988	610	617
51379	1989	601	610
51379	1990	604	611
51379	1991	602	610
51379	1992	603	610
51379	1993	607	615
51379	1994	604	613
51379	1995	602	609
51379	1996	609	616
51379	1997	522	529
51379	1998	607	615
51379	1999	603	610
51379	2000	528	605
51379	2001	529	605
51379	2002	603	611
51379	2003	606	613
51379	2004	529	606
51379	2005	529	607
51379	2006	601	609
51379	2007	527	604
51379	2008	526	601
51379	2009	529	606
51379	2010	609	616
51379	2011	601	608
51379	2012	527	604
51379	2013	526	603
51379	2014	601	610
51379	2015	525	603
51379	2016	527	604
51379	2017	530	606
51379	2018	524	602
51431	1981	517	526
51431	1982	521	528
51431	1983	521	531
51431	1984	527	603
51431	1985	527	605
51431	1986	529	607
51431	1987	528	604
51431	1988	529	606
51431	1989	529	605
51431	1990	523	601
51431	1991	523	601
51431	1992	524	602
51431	1993	528	605
51431	1994	527	604
51431	1995	522	601
51431	1996	602	610
51431	1997	514	523
51431	1998	601	609
51431	1999	522	601
51431	2000	518	525
51431	2001	516	522
51431	2002	524	531
51431	2003	531	606
51431	2004	516	522
51431	2005	516	524
51431	2006	521	528
51431	2007	515	522
51431	2008	513	520
51431	2009	521	528
51431	2010	523	531
51431	2011	522	529
51431	2012	517	525
51431	2013	513	522
51431	2014	521	529
51431	2015	516	523
51431	2016	508	516
51431	2017	521	528
51431	2018	511	519
51433	1981	602	611
51433	1982	604	613
51433	1983	607	616
51433	1984	608	617
51433	1985	611	619
51433	1986	614	623
51433	1987	611	620
51433	1988	613	620
51433	1989	610	620
51433	1990	608	617
51433	1991	606	616
51433	1992	609	619
51433	1993	613	622
51433	1994	613	622
51433	1995	606	614
51433	1996	617	626
51433	1997	528	605
51433	1998	613	622
51433	1999	609	619
51433	2000	530	609
51433	2001	529	606
51433	2002	605	614
51433	2003	612	620
51433	2004	602	611
51433	2005	531	608
51433	2006	601	610
51433	2007	528	605
51433	2008	525	602
51433	2009	603	611
51433	2010	608	615
51433	2011	602	611
51433	2012	528	606
51433	2013	527	605
51433	2014	604	613
51433	2015	531	609
51433	2016	526	604
51433	2017	603	612
51433	2018	526	604
51437	1981	625	706
51437	1982	625	706
51437	1983	702	714
51437	1984	705	715
51437	1985	630	710
